psp_isois-epihi_l2-het-rates3600	R6A_He_BIN_MASS_BIN_LABL
psp_isois-epihi_l2-het-rates3600	R6A_Ne_BIN
psp_isois-epihi_l2-het-rates3600	R6A_Ne_BIN_MASS_BIN
psp_isois-epihi_l2-het-rates3600	R6A_Ne_BIN_MASS_BIN_LABL
psp_isois-epihi_l2-het-rates3600	R6B_He_BIN
psp_isois-epihi_l2-het-rates3600	R6B_He_BIN_MASS_BIN
psp_isois-epihi_l2-het-rates3600	R6B_He_BIN_MASS_BIN_LABL
psp_isois-epihi_l2-het-rates3600	R6B_Ne_BIN
psp_isois-epihi_l2-het-rates3600	R6B_Ne_BIN_MASS_BIN
psp_isois-epihi_l2-het-rates3600	R6B_Ne_BIN_MASS_BIN_LABL
psp_isois-epihi_l2-het-rates3600	R7_He_BIN_ENERGY
psp_isois-epihi_l2-het-rates3600	R7_He_BIN_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates3600	R7_He_BIN_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates3600	R7_He_BIN_ENERGY_LABL
psp_isois-epihi_l2-het-rates3600	R7_Ne_BIN_ENERGY
psp_isois-epihi_l2-het-rates3600	R7_Ne_BIN_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates3600	R7_Ne_BIN_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates3600	R7_Ne_BIN_ENERGY_LABL
psp_isois-epihi_l2-het-rates3600	R7A_He_BIN
psp_isois-epihi_l2-het-rates3600	R7A_He_BIN_MASS_BIN
psp_isois-epihi_l2-het-rates3600	R7A_He_BIN_MASS_BIN_LABL
psp_isois-epihi_l2-het-rates3600	R7A_Ne_BIN
psp_isois-epihi_l2-het-rates3600	R7A_Ne_BIN_MASS_BIN
psp_isois-epihi_l2-het-rates3600	R7A_Ne_BIN_MASS_BIN_LABL
psp_isois-epihi_l2-het-rates3600	R7B_He_BIN
psp_isois-epihi_l2-het-rates3600	R7B_He_BIN_MASS_BIN
psp_isois-epihi_l2-het-rates3600	R7B_He_BIN_MASS_BIN_LABL
psp_isois-epihi_l2-het-rates3600	R7B_Ne_BIN
psp_isois-epihi_l2-het-rates3600	R7B_Ne_BIN_MASS_BIN
psp_isois-epihi_l2-het-rates3600	R7B_Ne_BIN_MASS_BIN_LABL
psp_isois-epihi_l2-het-rates3600	HCI_Lat
psp_isois-epihi_l2-het-rates3600	HCI_Lon
psp_isois-epihi_l2-het-rates3600	HCI_R
psp_isois-epihi_l2-het-rates3600	HGC_Lat
psp_isois-epihi_l2-het-rates3600	HGC_Lon
psp_isois-epihi_l2-het-rates3600	HGC_R
psp_isois-epihi_l2-het-rates3600	label_dir_HCI
psp_isois-epihi_l2-het-rates3600	label_dir_RTN
psp_isois-epihi_l2-het-rates60	Epoch
psp_isois-epihi_l2-het-rates60	Epoch_DELTA
psp_isois-epihi_l2-het-rates60	A_Electrons
psp_isois-epihi_l2-het-rates60	A_H
psp_isois-epihi_l2-het-rates60	A_He
psp_isois-epihi_l2-het-rates60	A_C
psp_isois-epihi_l2-het-rates60	A_N
psp_isois-epihi_l2-het-rates60	A_O
psp_isois-epihi_l2-het-rates60	A_Ne
psp_isois-epihi_l2-het-rates60	A_Na
psp_isois-epihi_l2-het-rates60	A_Mg
psp_isois-epihi_l2-het-rates60	A_Al
psp_isois-epihi_l2-het-rates60	A_Si
psp_isois-epihi_l2-het-rates60	A_S
psp_isois-epihi_l2-het-rates60	A_Ar
psp_isois-epihi_l2-het-rates60	A_Ca
psp_isois-epihi_l2-het-rates60	A_Cr
psp_isois-epihi_l2-het-rates60	A_Fe
psp_isois-epihi_l2-het-rates60	A_Ni
psp_isois-epihi_l2-het-rates60	B_Electrons
psp_isois-epihi_l2-het-rates60	B_H
psp_isois-epihi_l2-het-rates60	B_He
psp_isois-epihi_l2-het-rates60	B_C
psp_isois-epihi_l2-het-rates60	B_N
psp_isois-epihi_l2-het-rates60	B_O
psp_isois-epihi_l2-het-rates60	B_Ne
psp_isois-epihi_l2-het-rates60	B_Na
psp_isois-epihi_l2-het-rates60	B_Mg
psp_isois-epihi_l2-het-rates60	B_Al
psp_isois-epihi_l2-het-rates60	B_Si
psp_isois-epihi_l2-het-rates60	B_S
psp_isois-epihi_l2-het-rates60	B_Ar
psp_isois-epihi_l2-het-rates60	B_Ca
psp_isois-epihi_l2-het-rates60	B_Cr
psp_isois-epihi_l2-het-rates60	B_Fe
psp_isois-epihi_l2-het-rates60	B_Ni
psp_isois-epihi_l2-het-rates60	A_Electrons_Rate
psp_isois-epihi_l2-het-rates60	A_H_Flux
psp_isois-epihi_l2-het-rates60	A_H_Rate
psp_isois-epihi_l2-het-rates60	A_H_Uncertainty
psp_isois-epihi_l2-het-rates60	A_He_Flux
psp_isois-epihi_l2-het-rates60	A_He_Rate
psp_isois-epihi_l2-het-rates60	A_He_Uncertainty
psp_isois-epihi_l2-het-rates60	A_C_Rate
psp_isois-epihi_l2-het-rates60	A_N_Rate
psp_isois-epihi_l2-het-rates60	A_O_Rate
psp_isois-epihi_l2-het-rates60	A_Ne_Rate
psp_isois-epihi_l2-het-rates60	A_Na_Rate
psp_isois-epihi_l2-het-rates60	A_Mg_Rate
psp_isois-epihi_l2-het-rates60	A_Al_Rate
psp_isois-epihi_l2-het-rates60	A_Si_Rate
psp_isois-epihi_l2-het-rates60	A_S_Rate
psp_isois-epihi_l2-het-rates60	A_Ar_Rate
psp_isois-epihi_l2-het-rates60	A_Ca_Rate
psp_isois-epihi_l2-het-rates60	A_Cr_Rate
psp_isois-epihi_l2-het-rates60	A_Fe_Rate
psp_isois-epihi_l2-het-rates60	A_Ni_Rate
psp_isois-epihi_l2-het-rates60	B_Electrons_Rate
psp_isois-epihi_l2-het-rates60	B_H_Flux
psp_isois-epihi_l2-het-rates60	B_H_Rate
psp_isois-epihi_l2-het-rates60	B_H_Uncertainty
psp_isois-epihi_l2-het-rates60	B_He_Flux
psp_isois-epihi_l2-het-rates60	B_He_Rate
psp_isois-epihi_l2-het-rates60	B_He_Uncertainty
psp_isois-epihi_l2-het-rates60	B_C_Rate
psp_isois-epihi_l2-het-rates60	B_N_Rate
psp_isois-epihi_l2-het-rates60	B_O_Rate
psp_isois-epihi_l2-het-rates60	B_Ne_Rate
psp_isois-epihi_l2-het-rates60	B_Na_Rate
psp_isois-epihi_l2-het-rates60	B_Mg_Rate
psp_isois-epihi_l2-het-rates60	B_Al_Rate
psp_isois-epihi_l2-het-rates60	B_Si_Rate
psp_isois-epihi_l2-het-rates60	B_S_Rate
psp_isois-epihi_l2-het-rates60	B_Ar_Rate
psp_isois-epihi_l2-het-rates60	B_Ca_Rate
psp_isois-epihi_l2-het-rates60	B_Cr_Rate
psp_isois-epihi_l2-het-rates60	B_Fe_Rate
psp_isois-epihi_l2-het-rates60	B_Ni_Rate
psp_isois-epihi_l2-het-rates60	A_Electrons_SECT_Rate
psp_isois-epihi_l2-het-rates60	A_H_SECT_Flux
psp_isois-epihi_l2-het-rates60	A_H_SECT_Rate
psp_isois-epihi_l2-het-rates60	A_H_SECT_Uncertainty
psp_isois-epihi_l2-het-rates60	A_He_SECT_Flux
psp_isois-epihi_l2-het-rates60	A_He_SECT_Rate
psp_isois-epihi_l2-het-rates60	A_He_SECT_Uncertainty
psp_isois-epihi_l2-het-rates60	B_Electrons_SECT_Rate
psp_isois-epihi_l2-het-rates60	B_H_SECT_Flux
psp_isois-epihi_l2-het-rates60	B_H_SECT_Rate
psp_isois-epihi_l2-het-rates60	B_H_SECT_Uncertainty
psp_isois-epihi_l2-het-rates60	B_He_SECT_Flux
psp_isois-epihi_l2-het-rates60	B_He_SECT_Rate
psp_isois-epihi_l2-het-rates60	B_He_SECT_Uncertainty
psp_isois-epihi_l2-het-rates60	HET_A_HCI
psp_isois-epihi_l2-het-rates60	HET_A_RTN
psp_isois-epihi_l2-het-rates60	HET_A_PA
psp_isois-epihi_l2-het-rates60	HET_A_SA
psp_isois-epihi_l2-het-rates60	HET_A_R17_SECT_HCI
psp_isois-epihi_l2-het-rates60	HET_A_R17_SECT_RTN
psp_isois-epihi_l2-het-rates60	HET_A_R17_SECT_PA
psp_isois-epihi_l2-het-rates60	HET_A_R17_SECT_SA
psp_isois-epihi_l2-het-rates60	HET_B_HCI
psp_isois-epihi_l2-het-rates60	HET_B_RTN
psp_isois-epihi_l2-het-rates60	HET_B_PA
psp_isois-epihi_l2-het-rates60	HET_B_SA
psp_isois-epihi_l2-het-rates60	HET_B_R17_SECT_HCI
psp_isois-epihi_l2-het-rates60	HET_B_R17_SECT_RTN
psp_isois-epihi_l2-het-rates60	HET_B_R17_SECT_PA
psp_isois-epihi_l2-het-rates60	HET_B_R17_SECT_SA
psp_isois-epihi_l2-het-rates60	HET_R17_SECTORS
psp_isois-epihi_l2-het-rates60	HET_R17_SECTORS_LABL
psp_isois-epihi_l2-het-rates60	Electrons_ENERGY
psp_isois-epihi_l2-het-rates60	Electrons_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	Electrons_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	Electrons_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	H_ENERGY
psp_isois-epihi_l2-het-rates60	H_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	H_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	H_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	He_ENERGY
psp_isois-epihi_l2-het-rates60	He_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	He_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	He_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	C_ENERGY
psp_isois-epihi_l2-het-rates60	C_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	C_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	C_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	N_ENERGY
psp_isois-epihi_l2-het-rates60	N_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	N_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	N_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	O_ENERGY
psp_isois-epihi_l2-het-rates60	O_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	O_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	O_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	Ne_ENERGY
psp_isois-epihi_l2-het-rates60	Ne_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	Ne_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	Ne_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	Na_ENERGY
psp_isois-epihi_l2-het-rates60	Na_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	Na_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	Na_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	Mg_ENERGY
psp_isois-epihi_l2-het-rates60	Mg_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	Mg_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	Mg_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	Al_ENERGY
psp_isois-epihi_l2-het-rates60	Al_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	Al_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	Al_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	Si_ENERGY
psp_isois-epihi_l2-het-rates60	Si_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	Si_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	Si_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	S_ENERGY
psp_isois-epihi_l2-het-rates60	S_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	S_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	S_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	Ar_ENERGY
psp_isois-epihi_l2-het-rates60	Ar_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	Ar_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	Ar_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	Ca_ENERGY
psp_isois-epihi_l2-het-rates60	Ca_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	Ca_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	Ca_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	Cr_ENERGY
psp_isois-epihi_l2-het-rates60	Cr_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	Cr_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	Cr_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	Fe_ENERGY
psp_isois-epihi_l2-het-rates60	Fe_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	Fe_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	Fe_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	Ni_ENERGY
psp_isois-epihi_l2-het-rates60	Ni_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	Ni_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	Ni_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	Electrons_SECT_ENERGY
psp_isois-epihi_l2-het-rates60	Electrons_SECT_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	Electrons_SECT_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	Electrons_SECT_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	H_SECT_ENERGY
psp_isois-epihi_l2-het-rates60	H_SECT_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	H_SECT_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	H_SECT_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	He_SECT_ENERGY
psp_isois-epihi_l2-het-rates60	He_SECT_ENERGY_DELTAPLUS
psp_isois-epihi_l2-het-rates60	He_SECT_ENERGY_DELTAMINUS
psp_isois-epihi_l2-het-rates60	He_SECT_ENERGY_LABL
psp_isois-epihi_l2-het-rates60	HCI_Lat
psp_isois-epihi_l2-het-rates60	HCI_Lon
psp_isois-epihi_l2-het-rates60	HCI_R
psp_isois-epihi_l2-het-rates60	HGC_Lat
psp_isois-epihi_l2-het-rates60	HGC_Lon
psp_isois-epihi_l2-het-rates60	HGC_R
psp_isois-epihi_l2-het-rates60	label_dir_HCI
psp_isois-epihi_l2-het-rates60	label_dir_RTN
psp_isois-epihi_l2-let1-rates10	Epoch
psp_isois-epihi_l2-let1-rates10	Epoch_DELTA
psp_isois-epihi_l2-let1-rates10	A_Electrons
psp_isois-epihi_l2-let1-rates10	A_Electrons_Rate
psp_isois-epihi_l2-let1-rates10	A_H
psp_isois-epihi_l2-let1-rates10	A_H_Flux
psp_isois-epihi_l2-let1-rates10	A_H_Rate
psp_isois-epihi_l2-let1-rates10	A_H_Uncertainty
psp_isois-epihi_l2-let1-rates10	A_He
psp_isois-epihi_l2-let1-rates10	A_He_Flux
psp_isois-epihi_l2-let1-rates10	A_He_Rate
psp_isois-epihi_l2-let1-rates10	A_He_Uncertainty
psp_isois-epihi_l2-let1-rates10	B_Electrons
psp_isois-epihi_l2-let1-rates10	B_Electrons_Rate
psp_isois-epihi_l2-let1-rates10	B_H
psp_isois-epihi_l2-let1-rates10	B_H_Flux
psp_isois-epihi_l2-let1-rates10	B_H_Rate
psp_isois-epihi_l2-let1-rates10	B_H_Uncertainty
psp_isois-epihi_l2-let1-rates10	B_He
psp_isois-epihi_l2-let1-rates10	B_He_Flux
psp_isois-epihi_l2-let1-rates10	B_He_Rate
psp_isois-epihi_l2-let1-rates10	B_He_Uncertainty
psp_isois-epihi_l2-let1-rates10	LET1_A_HCI
psp_isois-epihi_l2-let1-rates10	LET1_A_PA
psp_isois-epihi_l2-let1-rates10	LET1_A_RTN
psp_isois-epihi_l2-let1-rates10	LET1_A_SA
psp_isois-epihi_l2-let1-rates10	LET1_B_HCI
psp_isois-epihi_l2-let1-rates10	LET1_B_PA
psp_isois-epihi_l2-let1-rates10	LET1_B_RTN
psp_isois-epihi_l2-let1-rates10	LET1_B_SA
psp_isois-epihi_l2-let1-rates10	Electrons_ENERGY
psp_isois-epihi_l2-let1-rates10	Electrons_ENERGY_DELTAMINUS
psp_isois-epihi_l2-let1-rates10	Electrons_ENERGY_DELTAPLUS
psp_isois-epihi_l2-let1-rates10	Electrons_ENERGY_LABL
psp_isois-epihi_l2-let1-rates10	H_ENERGY
psp_isois-epihi_l2-let1-rates10	H_ENERGY_DELTAMINUS
psp_isois-epihi_l2-let1-rates10	H_ENERGY_DELTAPLUS
psp_isois-epihi_l2-let1-rates10	H_ENERGY_LABL
psp_isois-epihi_l2-let1-rates10	He_ENERGY
psp_isois-epihi_l2-let1-rates10	He_ENERGY_DELTAMINUS
psp_isois-epihi_l2-let1-rates10	He_ENERGY_DELTAPLUS
psp_isois-epihi_l2-let1-rates10	He_ENERGY_LABL
psp_isois-epihi_l2-let1-rates10	HCI_Lat
psp_isois-epihi_l2-let1-rates10	HCI_Lon
psp_isois-epihi_l2-let1-rates10	HCI_R
psp_isois-epihi_l2-let1-rates10	HGC_Lat
psp_isois-epihi_l2-let1-rates10	HGC_Lon
psp_isois-epihi_l2-let1-rates10	HGC_R
psp_isois-epihi_l2-let1-rates10	label_dir_HCI
psp_isois-epihi_l2-let1-rates10	label_dir_RTN
psp_isois-epihi_l2-let1-rates300	Epoch
psp_isois-epihi_l2-let1-rates300	Epoch_DELTA
psp_isois-epihi_l2-let1-rates300	R1A_CNO_SECT_Rate
psp_isois-epihi_l2-let1-rates300	R1A_NetoSi_SECT_Rate
psp_isois-epihi_l2-let1-rates300	R1A_FeGroup_SECT_Rate
psp_isois-epihi_l2-let1-rates300	R1B_CNO_SECT_Rate
psp_isois-epihi_l2-let1-rates300	R1B_NetoSi_SECT_Rate
psp_isois-epihi_l2-let1-rates300	R1B_FeGroup_SECT_Rate
psp_isois-epihi_l2-let1-rates300	R26A_CNO_SECT_Rate
psp_isois-epihi_l2-let1-rates300	R26A_NetoSi_SECT_Rate
psp_isois-epihi_l2-let1-rates300	R26A_FeGroup_SECT_Rate
psp_isois-epihi_l2-let1-rates300	R26B_CNO_SECT_Rate
psp_isois-epihi_l2-let1-rates300	R26B_NetoSi_SECT_Rate
psp_isois-epihi_l2-let1-rates300	R26B_FeGroup_SECT_Rate
psp_isois-epihi_l2-let1-rates300	LET1_A_HCI
psp_isois-epihi_l2-let1-rates300	LET1_A_RTN
psp_isois-epihi_l2-let1-rates300	LET1_A_PA
psp_isois-epihi_l2-let1-rates300	LET1_A_SA
psp_isois-epihi_l2-let1-rates300	LET1_A_R1_SECT_HCI
psp_isois-epihi_l2-let1-rates300	LET1_A_R1_SECT_RTN
psp_isois-epihi_l2-let1-rates300	LET1_A_R1_SECT_PA
psp_isois-epihi_l2-let1-rates300	LET1_A_R1_SECT_SA
psp_isois-epihi_l2-let1-rates300	LET1_A_R26_SECT_HCI
psp_isois-epihi_l2-let1-rates300	LET1_A_R26_SECT_RTN
psp_isois-epihi_l2-let1-rates300	LET1_A_R26_SECT_PA
psp_isois-epihi_l2-let1-rates300	LET1_A_R26_SECT_SA
psp_isois-epihi_l2-let1-rates300	LET1_R1_SECTORS
psp_isois-epihi_l2-let1-rates300	LET1_R1_SECTORS_LABL
psp_isois-epihi_l2-let1-rates300	LET1_B_HCI
psp_isois-epihi_l2-let1-rates300	LET1_B_RTN
psp_isois-epihi_l2-let1-rates300	LET1_B_PA
psp_isois-epihi_l2-let1-rates300	LET1_B_SA
psp_isois-epihi_l2-let1-rates300	LET1_B_R1_SECT_HCI
psp_isois-epihi_l2-let1-rates300	LET1_B_R1_SECT_RTN
psp_isois-epihi_l2-let1-rates300	LET1_B_R1_SECT_PA
psp_isois-epihi_l2-let1-rates300	LET1_B_R1_SECT_SA
psp_isois-epihi_l2-let1-rates300	LET1_B_R26_SECT_HCI
psp_isois-epihi_l2-let1-rates300	LET1_B_R26_SECT_RTN
psp_isois-epihi_l2-let1-rates300	LET1_B_R26_SECT_PA
psp_isois-epihi_l2-let1-rates300	LET1_B_R26_SECT_SA
psp_isois-epihi_l2-let1-rates300	LET1_R26_SECTORS
psp_isois-epihi_l2-let1-rates300	LET1_R26_SECTORS_LABL
psp_isois-epihi_l2-let1-rates300	R1_CNO_SECT_ENERGY
psp_isois-epihi_l2-let1-rates300	R1_CNO_SECT_ENERGY_DELTAPLUS
psp_isois-epihi_l2-let1-rates300	R1_CNO_SECT_ENERGY_DELTAMINUS
psp_isois-epihi_l2-let1-rates300	R1_CNO_SECT_ENERGY_LABL
psp_isois-epihi_l2-let1-rates300	R1_NetoSi_SECT_ENERGY
psp_isois-epihi_l2-let1-rates300	R1_NetoSi_SECT_ENERGY_DELTAPLUS
psp_isois-epihi_l2-let1-rates300	R1_NetoSi_SECT_ENERGY_DELTAMINUS
psp_isois-epihi_l2-let1-rates300	R1_NetoSi_SECT_ENERGY_LABL
psp_isois-epihi_l2-let1-rates300	R1_FeGroup_SECT_ENERGY
psp_isois-epihi_l2-let1-rates300	R1_FeGroup_SECT_ENERGY_DELTAPLUS
psp_isois-epihi_l2-let1-rates300	R1_FeGroup_SECT_ENERGY_DELTAMINUS
psp_isois-epihi_l2-let1-rates300	R1_FeGroup_SECT_ENERGY_LABL
psp_isois-epihi_l2-let1-rates300	R26_CNO_SECT_ENERGY
psp_isois-epihi_l2-let1-rates300	R26_CNO_SECT_ENERGY_DELTAPLUS
psp_isois-epihi_l2-let1-rates300	R26_CNO_SECT_ENERGY_DELTAMINUS
psp_isois-epihi_l2-let1-rates300	R26_CNO_SECT_ENERGY_LABL
psp_isois-epihi_l2-let1-rates300	R26_NetoSi_SECT_ENERGY
psp_isois-epihi_l2-let1-rates300	R26_NetoSi_SECT_ENERGY_DELTAPLUS
psp_isois-epihi_l2-let1-rates300	R26_NetoSi_SECT_ENERGY_DELTAMINUS
psp_isois-epihi_l2-let1-rates300	R26_NetoSi_SECT_ENERGY_LABL
psp_isois-epihi_l2-let1-rates300	R26_FeGroup_SECT_ENERGY
psp_isois-epihi_l2-let1-rates300	R26_FeGroup_SECT_ENERGY_DELTAPLUS
psp_isois-epihi_l2-let1-rates300	R26_FeGroup_SECT_ENERGY_DELTAMINUS
psp_isois-epihi_l2-let1-rates300	R26_FeGroup_SECT_ENERGY_LABL
psp_isois-epihi_l2-let1-rates300	HCI_Lat
psp_isois-epihi_l2-let1-rates300	HCI_Lon
psp_isois-epihi_l2-let1-rates300	HCI_R
psp_isois-epihi_l2-let1-rates300	HGC_Lat
psp_isois-epihi_l2-let1-rates300	HGC_Lon
psp_isois-epihi_l2-let1-rates300	HGC_R
psp_isois-epihi_l2-let1-rates300	label_dir_HCI
psp_isois-epihi_l2-let1-rates300	label_dir_RTN
psp_isois-epihi_l2-let1-rates3600	Epoch
psp_isois-epihi_l2-let1-rates3600	Epoch_DELTA
psp_isois-epihi_l2-let1-rates3600	A_Electrons_Rate
psp_isois-epihi_l2-let1-rates3600	A_H_Flux
psp_isois-epihi_l2-let1-rates3600	A_H_Rate
psp_isois-epihi_l2-let1-rates3600	A_H_Uncertainty
psp_isois-epihi_l2-let1-rates3600	A_He_Flux
psp_isois-epihi_l2-let1-rates3600	A_He_Rate
psp_isois-epihi_l2-let1-rates3600	A_He_Uncertainty
psp_isois-epihi_l2-let1-rates3600	A_C_Rate
psp_isois-epihi_l2-let1-rates3600	A_N_Rate
psp_isois-epihi_l2-let1-rates3600	A_O_Rate
psp_isois-epihi_l2-let1-rates3600	A_Ne_Rate
psp_isois-epihi_l2-let1-rates3600	A_Na_Rate
psp_isois-epihi_l2-let1-rates3600	A_Mg_Rate
psp_isois-epihi_l2-let1-rates3600	A_Al_Rate
psp_isois-epihi_l2-let1-rates3600	A_Si_Rate
psp_isois-epihi_l2-let1-rates3600	A_S_Rate
psp_isois-epihi_l2-let1-rates3600	A_Ar_Rate
psp_isois-epihi_l2-let1-rates3600	A_Ca_Rate
psp_isois-epihi_l2-let1-rates3600	A_Cr_Rate
psp_isois-epihi_l2-let1-rates3600	A_Fe_Rate
psp_isois-epihi_l2-let1-rates3600	A_Ni_Rate
psp_isois-epihi_l2-let1-rates3600	B_Electrons_Rate
psp_isois-epihi_l2-let1-rates3600	B_H_Flux
psp_isois-epihi_l2-let1-rates3600	B_H_Rate
psp_isois-epihi_l2-let1-rates3600	B_H_Uncertainty
psp_isois-epihi_l2-let1-rates3600	B_He_Flux
psp_isois-epihi_l2-let1-rates3600	B_He_Rate
psp_isois-epihi_l2-let1-rates3600	B_He_Uncertainty
psp_isois-epihi_l2-let1-rates3600	B_C_Rate
psp_isois-epihi_l2-let1-rates3600	B_N_Rate
psp_isois-epihi_l2-let1-rates3600	B_O_Rate
psp_isois-epihi_l2-let1-rates3600	B_Ne_Rate
psp_isois-epihi_l2-let1-rates3600	B_Na_Rate
psp_isois-epihi_l2-let1-rates3600	B_Mg_Rate
psp_isois-epihi_l2-let1-rates3600	B_Al_Rate
psp_isois-epihi_l2-let1-rates3600	B_Si_Rate
psp_isois-epihi_l2-let1-rates3600	B_S_Rate
psp_isois-epihi_l2-let1-rates3600	B_Ar_Rate
psp_isois-epihi_l2-let1-rates3600	B_Ca_Rate
psp_isois-epihi_l2-let1-rates3600	B_Cr_Rate
psp_isois-epihi_l2-let1-rates3600	B_Fe_Rate
psp_isois-epihi_l2-let1-rates3600	B_Ni_Rate
psp_isois-epihi_l2-let1-rates3600	A_Electrons
psp_isois-epihi_l2-let1-rates3600	A_H
psp_isois-epihi_l2-let1-rates3600	A_He
psp_isois-epihi_l2-let1-rates3600	A_C
psp_isois-epihi_l2-let1-rates3600	A_N
psp_isois-epihi_l2-let1-rates3600	A_O
psp_isois-epihi_l2-let1-rates3600	A_Ne
psp_isois-epihi_l2-let1-rates3600	A_Na
psp_isois-epihi_l2-let1-rates3600	A_Mg
psp_isois-epihi_l2-let1-rates3600	A_Al
psp_isois-epihi_l2-let1-rates3600	A_Si
psp_isois-epihi_l2-let1-rates3600	A_S
psp_isois-epihi_l2-let1-rates3600	A_Ar
psp_isois-epihi_l2-let1-rates3600	A_Ca
psp_isois-epihi_l2-let1-rates3600	A_Cr
psp_isois-epihi_l2-let1-rates3600	A_Fe
psp_isois-epihi_l2-let1-rates3600	A_Ni
psp_isois-epihi_l2-let1-rates3600	B_Electrons
psp_isois-epihi_l2-let1-rates3600	B_H
psp_isois-epihi_l2-let1-rates3600	B_He
psp_isois-epihi_l2-let1-rates3600	B_C
psp_isois-epihi_l2-let1-rates3600	B_N
psp_isois-epihi_l2-let1-rates3600	B_O
psp_isois-epihi_l2-let1-rates3600	B_Ne
psp_isois-epihi_l2-let1-rates3600	B_Na
psp_isois-epihi_l2-let1-rates3600	B_Mg
psp_isois-epihi_l2-let1-rates3600	B_Al
psp_isois-epihi_l2-let1-rates3600	B_Si
psp_isois-epihi_l2-let1-rates3600	B_S
psp_isois-epihi_l2-let1-rates3600	B_Ar
psp_isois-epihi_l2-let1-rates3600	B_Ca
psp_isois-epihi_l2-let1-rates3600	B_Cr
psp_isois-epihi_l2-let1-rates3600	B_Fe
psp_isois-epihi_l2-let1-rates3600	B_Ni
psp_isois-epihi_l2-let1-rates3600	R1A_H_SECT_Flux
psp_isois-epihi_l2-let1-rates3600	R1A_H_SECT_Rate
psp_isois-epihi_l2-let1-rates3600	R1A_H_SECT_Uncertainty
